ID, Cloth ID,Age,Review,Rating,Category
675,1059,34,Stretches out,2,Pants
676,1059,60,"Great material, awkward length",3,Pants
677,1059,45,"Love these pants, highly recommend!",5,Pants
678,1008,55,Great skirt!,5,Skirts
679,117,34,Mixed feelings,4,Legwear
680,886,36,,4,Knits
681,1087,62,Simple but different.,4,Dresses
682,873,57,,5,Knits
683,1087,23,Too short,5,Dresses
684,886,37,,4,Knits
685,745,68,,5,Legwear
686,886,58,,5,Knits
687,937,36,Itchy,3,Sweaters
688,1087,52,Worth it,5,Dresses
689,937,39,So many compliments,5,Sweaters
690,937,33,Great staple sweater!,5,Sweaters
691,1059,48,Unique and adorable,5,Pants
692,1110,23,The worst,1,Dresses
693,1059,38,"Fun, casual pant, perfect for summer and early fal",5,Pants
694,1110,24,"Beautiful dress, weird sizing",4,Dresses
695,873,38,Started out perfect,3,Knits
696,886,52,,5,Knits
697,1087,36,So beautiful!,5,Dresses
698,937,26,Perfect layering sweater,5,Sweaters
699,1110,35,Runs very small,2,Dresses
700,886,48,Great casual top,5,Knits
701,937,59,Great for travel,3,Sweaters
702,886,46,Great neckline & good xl fit,4,Knits
703,1137,49,Simple luxury,5,Trend
704,1165,31,"Beautiful print, bad fit",3,Swim
705,937,29,"Great slouchy sweater, perfect color",5,Sweaters
706,1110,45,Huge dress,2,Dresses
707,1087,32,,5,Dresses
708,1059,40,Love these pants,5,Pants
709,1137,69,The tee i have always been looking for!,5,Trend
710,745,28,The softest leggings,5,Legwear
711,937,74,Great fall sweater,4,Sweaters
712,1110,48,Very hip,4,Dresses
713,1110,35,Still cute despite...,4,Dresses
714,886,50,,5,Knits
715,937,38,Love,5,Sweaters
716,886,42,Great color!,5,Knits
717,937,45,Nice surprise,5,Sweaters
718,937,38,More colorways please =d,5,Sweaters
719,873,51,Love this top!!,5,Knits
720,937,38,New favorite,5,Sweaters
721,886,46,Everyday winter t updated,5,Knits
722,873,30,Darling and sophisticated,5,Knits
723,886,45,Adorable t-shirt,5,Knits
724,245,31,Love,5,Layering
725,886,36,Great tee,5,Knits
726,886,49,Casual comfort with style,4,Knits
727,1087,39,"Pretty dress, lots of fabric",4,Dresses
728,937,48,,5,Sweaters
729,1087,55,Surprisingly heavy,3,Dresses
730,1087,36,Casual and comforable. i love it,5,Dresses
731,886,25,Great casual shirt,4,Knits
732,1110,47,,5,Dresses
733,886,41,Love the neckline,5,Knits
734,1110,38,Amazingly cute but runs huge!,4,Dresses
735,1165,29,Ok suit,3,Swim
736,937,34,Perfect for cool summer evenings,5,Sweaters
737,886,33,,5,Knits
738,1137,66,Too cropped,3,Trend
739,1087,29,Gorgeous,5,Dresses
740,937,44,,5,Sweaters
741,886,47,,4,Knits
742,886,39,Cute tee with fun neckline,4,Knits
743,1087,44,Beautiful and unique but didn't work for me,4,Dresses
744,937,40,Frumpy,3,Sweaters
745,937,39,Stinky sweater!,1,Sweaters
746,886,50,Nice spin on an everyday t-shirt,4,Knits
747,1137,52,Elegant retro sweater tee,5,Trend
748,886,54,"Beautiful blue, but....",3,Knits
749,886,34,Just perfect!,5,Knits
750,937,60,"Comfortable, fashionable, throw on over anything",5,Sweaters
751,937,22,Love it!,5,Sweaters
752,1087,58,Perfection,5,Dresses
753,1087,55,,4,Dresses
754,1087,62,Perfer beige over pink,3,Dresses
755,1087,43,So very disappointed,2,Dresses
756,886,26,Basic with a twist,5,Knits
757,886,37,Love this shirt!,5,Knits
758,937,32,,3,Sweaters
759,245,33,Perfect dress,5,Layering
760,937,43,"Nice, comfy sweater",5,Sweaters
761,886,44,,5,Knits
762,937,37,Scratchy,3,Sweaters
763,937,49,"Cute, but didnt love",3,Sweaters
764,1087,34,Great for hot summers,4,Dresses
765,745,40,Love!!,5,Legwear
766,745,42,Finally found nice leggings!,4,Legwear
767,1087,36,Gorgeous on the hanger but not for me,3,Dresses
768,937,46,Primula cocoon cardi,2,Sweaters
769,937,32,Not for me,1,Sweaters
770,1110,24,"Beautiful, runs very large",4,Dresses
771,1087,44,,4,Dresses
772,745,33,Super soft and comfortable,5,Legwear
773,1087,38,Awful if you have any sort of curves!,2,Dresses
774,1110,42,,5,Dresses
775,1110,35,Armholes huge,2,Dresses
776,873,52,Modern take on 1950's vibe,5,Knits
777,895,38,Most beautiful sweater that i own!,5,Fine gauge
778,895,25,Perfect,5,Fine gauge
779,895,56,Imperial garden,5,Fine gauge
780,1072,56,No slip and totally sheer dress,2,Dresses
781,895,23,Amazing,5,Fine gauge
782,945,53,Ordinary for the price,1,Sweaters
783,895,47,Didn't work on my pear shape,3,Fine gauge
784,850,45,Good basic - but sheer,4,Blouses
785,945,33,Effortlessly chic!,5,Sweaters
786,895,56,Don't trust anyone,4,Fine gauge
787,805,43,Sheet,3,Lounge
788,850,49,Happyinpdx,5,Blouses
789,850,36,Great shirt,4,Blouses
790,895,58,Couldn't get past the itch factor,3,Fine gauge
791,1072,35,Stunning! just buy a belt with it.,5,Dresses
792,805,66,Runs big,4,Lounge
793,945,43,If only it looked like the photo.....,1,Sweaters
794,833,42,Not as pretty in person,3,Blouses
795,833,43,Feminine and tts,5,Blouses
796,833,54,Beautiful blouse,5,Blouses
797,850,36,,5,Blouses
798,833,43,Pretty top,4,Blouses
799,1072,68,"Size down - loose,, flowing material - love it!",5,Dresses
800,895,60,Warm and chic,4,Fine gauge
801,850,32,Perfect tank to be dressed up or down,5,Blouses
802,833,55,Pretty and feminine,5,Blouses
803,895,39,Perfect,5,Fine gauge
804,895,60,Beautiful sweater!,5,Fine gauge
805,833,42,,4,Blouses
806,895,50,Wanted to love it - but . . .,2,Fine gauge
807,886,23,Shrinks!!!,2,Knits
808,886,39,,3,Knits
809,886,32,"Love, love, love!",5,Knits
810,886,56,Loved this top,5,Knits
811,1078,61,Flattering,5,Dresses
812,1089,34,Love,5,Dresses
813,895,48,Very plain on the front,3,Fine gauge
814,886,34,Might be great if you have a bun in the oven!,2,Knits
815,895,42,Pretty but just okay when worn.,3,Fine gauge
816,1105,49,Very versatile,4,Dresses
817,886,29,Great winter tunic,4,Knits
818,886,43,Not a great design,2,Knits
819,886,63,V-neck t,3,Knits
820,969,34,Super cute- order a size down,5,Jackets
821,886,60,Nice tunic,4,Knits
822,1078,39,Nice casual tunic-dress,5,Dresses
823,1060,39,Not as bad as previously reviewed,4,Pants
824,886,32,Love the black,5,Knits
825,886,39,Weird shape.,2,Knits
826,895,54,Boxy,3,Fine gauge
827,895,71,Cute but short,4,Fine gauge
828,886,46,"Too long, poor quality",3,Knits
829,895,30,Sent to me damaged,2,Fine gauge
830,895,59,Gold thread,2,Fine gauge
831,1089,26,Not for me,3,Dresses
832,886,46,Great tunic,5,Knits
833,895,31,,4,Fine gauge
834,868,46,,4,Knits
835,895,35,Not for tall ladies,2,Fine gauge
836,886,61,Lokka tunic,2,Knits
837,886,34,,4,Knits
838,886,55,,2,Knits
839,1089,36,,5,Dresses
840,1078,46,I'm in love!,5,Dresses
841,895,49,Pretty cropped cardigan.,4,Fine gauge
842,975,28,Love but poorly made,3,Jackets
843,975,74,This velvet has swagger!,5,Jackets
844,886,37,,4,Knits
845,548,38,,5,Trend
846,1078,82,Great dress!!,5,Dresses
847,1060,49,,1,Pants
848,886,41,Cute basic,4,Knits
849,886,35,Lokka is lovely,5,Knits
850,886,23,,5,Knits
851,886,37,Great shirt,5,Knits
852,1078,41,The perfect fall dress,5,Dresses
853,1078,56,"Adorable, comfortable, flattering; this has it all",5,Dresses
854,1078,42,,5,Dresses
855,895,30,Cute!!,5,Fine gauge
856,886,52,,4,Knits
857,594,43,,5,Lounge
858,895,29,Funky seams,3,Fine gauge
859,886,27,,5,Knits
860,886,26,Perfect!,5,Knits
861,1089,28,Beautiful dress!,5,Dresses
862,975,45,Not enough structure fo rme,3,Jackets
863,886,29,Comfortable,5,Knits
864,1078,47,Could be a bit shorter,4,Dresses
865,895,28,Great cardigan,5,Fine gauge
866,1060,38,Not worth the $$,2,Pants
867,895,64,Pretty,5,Fine gauge
868,975,64,Well...it is green,4,Jackets
869,886,52,,5,Knits
870,975,52,Feminine blazer,5,Jackets
871,815,72,"Adorable top, a little pricey",4,Blouses
872,1026,43,So comfortable,5,Jeans
873,823,39,Huge arm holes,2,Blouses
874,1055,29,Looks can be deceiving,2,Pants
875,1081,47,Not as pictured,3,Dresses
876,2,28,"Gorgeous top, straps way too long",4,Knits
877,1081,51,Still awesome,5,Dresses
878,936,35,Perfect for any season,5,Sweaters
879,1026,66,Super cute pants,5,Jeans
880,1081,50,So wanted to love it...,2,Dresses
881,299,37,Cute casual shorts,5,Shorts
882,1055,36,Adorable culottes!,4,Pants
883,1055,43,Not for big girls :(,2,Pants
884,1026,42,Perfect fit,5,Jeans
885,1010,60,"A little 'hip-y""",4,Skirts
886,1086,44,Maybe one i got it's not right?,4,Dresses
887,1055,63,,2,Pants
888,1026,26,Buy these now.,5,Jeans
889,1081,42,Different dresses,1,Dresses
890,754,48,Classic with a twist,5,Intimates
891,815,34,,5,Blouses
892,1164,32,,5,Layering
893,860,30,,5,Knits
894,952,43,So beautiful!!,5,Sweaters
895,952,59,"Great yarn texture and colors, look closely though",3,Sweaters
896,861,36,So cute,5,Knits
897,1008,66,Great for tall ladies,4,Skirts
898,952,39,Kind of calssic retailer,4,Sweaters
899,1066,48,,4,Pants
900,1008,52,Nice skirt!,5,Skirts
901,1025,30,Not petite inseam...,1,Jeans
902,832,40,Frayed bottom hem.....,3,Blouses
903,861,48,This is not red!,3,Knits
904,1066,53,Unfortunately for me but good for someone else...,3,Pants
905,1008,29,Great for dressing up or down,5,Skirts
906,1015,46,Wow!,5,Skirts
907,1008,46,Georgeous skirt,5,Skirts
908,862,40,Love at first wear,5,Knits
909,1008,44,Lovely and colorful,4,Skirts
910,952,56,,5,Sweaters
911,1025,69,Fantastic fit!,5,Jeans
912,1111,47,Flirty cocktail dress,5,Dresses
913,1066,21,What a dream!!!,5,Pants
914,80,47,Size and function,2,Swim
915,1008,67,Looks better on line,3,Skirts
916,861,66,Sporty and chic,5,Knits
917,862,51,Great little top,5,Knits
918,1066,35,"Comfortable, stylish, 70's relived.",5,Pants
919,1008,41,Wonderful skirt,5,Skirts
920,1066,46,Long pocket equals short leg,4,Pants
921,1066,43,Better than in the photo,5,Pants
922,1008,43,Very pretty,5,Skirts
923,861,36,"Great, great top",5,Knits
924,1028,41,,5,Jeans
925,1080,55,Fabulous,5,Dresses
926,1008,52,Love love love,5,Skirts
927,1008,50,Lovely prints,3,Skirts
928,952,77,Great colors!,5,Sweaters
929,952,39,Layer cake,5,Sweaters
930,1066,57,Great quality but...,4,Pants
931,862,65,Perfect tee!,5,Knits
932,1015,44,Chic and classy,5,Skirts
933,1066,45,Very nice,5,Pants
934,1066,60,Funky fit,3,Pants
935,1066,35,,5,Pants
936,1047,46,Stunning!,5,Pants
937,1094,27,"Pretty, but already piling",3,Dresses
938,936,30,,4,Sweaters
939,1033,20,Great jeans,5,Jeans
940,936,51,Gorgeous!!,5,Sweaters
941,1094,35,,5,Dresses
942,1094,46,"Cute, but no sale",2,Dresses
943,154,35,"Pretty pattern, weird texture",4,Sleep
944,1094,41,Lovely and flattering,5,Dresses
945,1094,39,Not flattering on,3,Dresses
946,154,40,,4,Sleep
947,1140,27,Awesome skirt,5,Trend
948,154,40,Shorter than expected,2,Sleep
949,936,36,Little green riding hood,4,Sweaters
950,1094,35,Great dress for all occasions,4,Dresses
951,158,25,Love these for fall!,5,Legwear
952,1033,37,Luv! so comfy,4,Jeans
953,154,29,Soft and unique but short sleeves,4,Sleep
954,1094,44,,5,Dresses
955,936,31,Shapeless,3,Sweaters
956,1094,54,Divine and comfortable,5,Dresses
957,936,31,Must try on,5,Sweaters
958,936,82,,5,Sweaters
959,1154,39,"Pretty color, nice fit, fun t-back",5,Intimates
960,1022,39,Loose waist,4,Jeans
961,949,28,Want go get another in a diff color,5,Sweaters
962,154,38,Soft but boxy,4,Sleep
963,1033,37,Disappointing fit!,2,Jeans
964,154,41,Super comfy but very boxy,4,Sleep
965,1140,36,,3,Trend
966,936,55,,5,Sweaters
967,1047,43,The fabric is heavy,3,Pants
968,936,32,,5,Sweaters
969,868,55,,5,Knits
970,1094,54,Beautiful fit,5,Dresses
971,936,58,,5,Sweaters
972,1094,67,,1,Dresses
973,1033,47,Finally jeans for curves!,5,Jeans
974,936,31,,5,Sweaters
975,1094,36,A winner!,5,Dresses
976,154,48,Cozy comfy beautiful top,5,Sleep
977,936,21,Warm and cozy,4,Sweaters
978,1094,29,Great dress!,5,Dresses
979,154,50,Love this sweater!,5,Sleep
980,1094,36,Washed out looking,3,Dresses
981,936,41,Classic,5,Sweaters
982,1094,41,Soft and flattering,5,Dresses
983,936,34,"Soft, flattering, warm and versatile!",5,Sweaters
984,1094,41,My holiday dress,5,Dresses
985,878,33,,5,Knits
986,1145,66,In love,5,Trend
987,1033,45,Close but not quite right,4,Jeans
988,936,31,Amazing!,5,Sweaters
989,936,68,Versatile,5,Sweaters
990,936,65,"Sweater, not a coat.. but amazing",5,Sweaters
991,1033,51,,5,Jeans
992,878,69,,3,Knits
993,1094,48,Comfortable but not exciting,3,Dresses
994,936,41,,3,Sweaters
995,1047,70,,5,Pants
996,936,37,Gorgeous!!!,5,Sweaters
997,936,36,Gorgeous,5,Sweaters
998,854,29,So soft!,5,Knits
999,936,34,Love this lightweight coat!,5,Sweaters
1000,154,48,Soft & warm,5,Sleep
1001,1033,63,Love at first fit,5,Jeans
1002,1033,49,Nice quality,4,Jeans
1003,936,35,Too much for this sweater,3,Sweaters
1004,1094,30,,5,Dresses
1005,936,35,Super comfortable but big,4,Sweaters
1006,936,83,In love,5,Sweaters
1007,1047,67,Love. love. love,5,Pants
1008,1094,39,Warm,5,Dresses
1009,936,39,Owned in 3 sizes 3 colors all great,5,Sweaters
1010,936,71,,5,Sweaters
1011,1047,34,Strange and wonderful,5,Pants
1012,1094,37,Bautiful lines,5,Dresses
1013,936,59,Best to try on in store,3,Sweaters
1014,936,40,Cozy cut,5,Sweaters
1015,1094,27,"Slimming, cute",5,Dresses
1016,936,28,Beautiful design but not great quality.,3,Sweaters
1017,1154,44,Worth every penny!,5,Intimates
1018,936,47,Lovely,5,Sweaters
1019,936,42,Beautiful coat,5,Sweaters
1020,936,31,Love this!,5,Sweaters
1021,868,26,Cute tunic,4,Knits
1022,854,59,Misleading picture!,1,Knits
1023,936,33,"Cozy, flattering, and practical",5,Sweaters
1024,949,47,Great sweater!,4,Sweaters
1025,1094,46,Beautiful,5,Dresses
1026,936,24,Best sweater jacket!,5,Sweaters
1027,1047,34,Not for every body type,2,Pants
1028,1083,53,Best for staright figures,4,Dresses
1029,949,38,Cute sweater!,5,Sweaters
1030,949,35,,5,Sweaters
1031,949,58,So happy i ordered this!,5,Sweaters
1032,909,33,"Wanted to love it, but just kinda like it",3,Fine gauge
1033,949,67,Lovely top,5,Sweaters
1034,873,32,Comfy & cute,5,Knits
1035,873,59,,5,Knits
1036,909,82,Love this sweater,5,Fine gauge
1037,1083,46,Classically byron lars,5,Dresses
1038,873,34,Great blouse,5,Knits
1039,1172,25,,5,Swim
1040,1083,35,Awesome dress,5,Dresses
1041,949,42,Beautiful!,5,Sweaters
1042,949,35,Cute sweater!,5,Sweaters
1043,909,41,Nice,4,Fine gauge
1044,864,53,,4,Knits
1045,949,30,"Cotton, cotton, love cotton!",5,Sweaters
1046,949,43,,2,Sweaters
1047,873,50,Large and very wide!,2,Knits
1048,873,23,Flowy,5,Knits
1049,949,52,Love this sweater,5,Sweaters
1050,949,38,"Interesting sweater, good quality",5,Sweaters
1051,949,66,Nice cotton sweater,4,Sweaters
1052,873,69,Quality & cut,1,Knits
1053,949,40,Not as great as the photos,4,Sweaters
1054,873,48,Beautiful casual top,3,Knits
1055,864,40,Cute tee,5,Knits
1056,864,39,Great tee but kind of short,4,Knits
1057,873,71,Pretty but not for me,3,Knits
1058,873,42,Love the color!,5,Knits
1059,949,57,Finally a flattering sweater!,5,Sweaters
1060,1083,54,"Great dress, not for me",4,Dresses
1061,909,46,Farm animal pullover,2,Fine gauge
1062,949,23,Perfect in all respects,5,Sweaters
1063,949,44,"I wanted to love this sweater, but......",2,Sweaters
1064,949,45,"Upscale, unique sweater",5,Sweaters
1065,864,22,Fun shirt!,5,Knits
1066,864,35,,5,Knits
1067,873,52,Lovely surprise,5,Knits
1068,1099,50,Petite busty girls rejoice 2,5,Dresses
1069,1001,48,,4,Skirts
1070,829,41,Cute!,4,Blouses
1071,815,53,Such a beautiful victorian blouse!,5,Blouses
1072,1099,57,Paisley silk maxi dress,2,Dresses
1073,831,20,"Beautiful top, looks great with black/gray jeans",5,Blouses
1074,738,30,"Gorgeous, high quality, and figure flattering!",5,Swim
1075,1099,42,Pretty in pink,4,Dresses
1076,1094,53,This dress is divine!,5,Dresses
1077,831,26,"Cute top, but beware it shrinks!!",3,Blouses
1078,1001,39,"Runs big, great material but not as pictured",2,Skirts
1079,895,47,"Beautiful, cozy sweater",5,Fine gauge
1080,831,46,Worth thr $$$,5,Blouses
1081,895,33,Stunning,5,Fine gauge
1082,987,58,Zipper is short,4,Skirts
1083,1099,49,Amazing,5,Dresses
1084,1099,52,Lovely!,4,Dresses
1085,868,55,Pretty and feminine,4,Knits
1086,831,27,My absolute favorite top,5,Blouses
1087,829,46,Not perfect but cute shirt!!,4,Blouses
1088,1099,41,Gorgeous!!!,5,Dresses
1089,829,26,"Great color, not so great tailoring",2,Blouses
1090,829,40,Casual top,4,Blouses
1091,868,29,I wanted to love this shirt.,3,Knits
1092,831,72,Love this blouse!,5,Blouses
1093,868,56,Super cute with right body style,3,Knits
1094,1001,23,,4,Skirts
1095,829,66,Maybe,3,Blouses
1096,815,31,Super cute,5,Blouses
1097,895,48,Great piece,5,Fine gauge
1098,831,54,Shrinks,1,Blouses
1099,815,63,,2,Blouses
1100,1099,32,Cute!!!,5,Dresses
1101,1099,77,"Love, love, love this dress!",4,Dresses
1102,829,40,"Elegant, timeless and versatile",5,Blouses
1103,831,28,,5,Blouses
1104,815,39,Ig brought me here,4,Blouses
1105,1076,43,Poor quality,1,Dresses
1106,815,37,Wanted to love her,3,Blouses
1107,831,44,Cute top!,5,Blouses
1108,815,52,Victorian in a good way,5,Blouses
1109,831,33,Love this blouse,5,Blouses
1110,877,53,One can never have enough sequins,4,Knits
1111,1068,65,Cute pant,3,Pants
1112,1020,62,Gorgeous fabric,3,Skirts
1113,1068,45,Love these,5,Pants
1114,1020,47,Great fabric but really bad shape,1,Skirts
1115,1068,42,So much cuter in person and oh so comfy,5,Pants
1116,691,38,Tx fan,4,Lounge
1117,831,40,"Beautiful top, but it shrank substantially!",3,Blouses
1118,1068,39,Nice enough,4,Pants
1119,1089,49,Cute dress but poor design,2,Dresses
1120,1089,51,,4,Dresses
1121,777,31,So sad,1,Lounge
1122,860,41,Wanted to love it!,3,Knits
1123,1089,52,Can't miss classic!!,5,Dresses
1124,875,64,Cute and comfortable,5,Knits
1125,992,39,,5,Skirts
1126,860,53,Favorite summer top,5,Knits
1127,777,48,Happy girl!,5,Lounge
1128,777,64,Unusual and eyecatching,5,Lounge
1129,860,48,Beautiful in blue!,5,Knits
1130,860,39,Gorgeous!,5,Knits
1131,927,33,,3,Sweaters
1132,1089,68,Cute but runs small,4,Dresses
1133,777,36,Not what i thought,3,Lounge
1134,992,62,Beautiful day to evening skirt,4,Skirts
1135,1068,42,Stretch out a whole size,2,Pants
1136,1068,37,Love love love!,5,Pants
1137,860,51,Easy fit,5,Knits
1138,831,38,Gorgeous top!,5,Blouses
1139,1020,59,Shape problem,3,Skirts
1140,1089,56,Gorgeous - but.......,3,Dresses
1141,1068,63,,2,Pants
1142,1089,48,Just average,3,Dresses
1143,860,32,Maternity top,2,Knits
1144,993,49,Everyday casual and cute,5,Skirts
1145,860,62,"Unusual, cool, fun top",5,Knits
1146,777,33,Gorgeous leggings,5,Lounge
1147,197,46,L space chloe top,3,Swim
1148,860,38,Soft tank for the summer,4,Knits
1149,1068,35,Fine for a fitness class,3,Pants
1150,860,35,,5,Knits
1151,860,26,Nice top,4,Knits
1152,1042,31,Pretty much just like picture,4,Pants
1153,1060,55,Absolutely beautiful and feminine,5,Pants
1154,59,45,Fabulous,5,Intimates
1155,1060,58,"Lovely, comfortable and versatile",5,Pants
1156,1094,39,Disappointed,3,Dresses
1157,1060,46,Love,5,Pants
1158,1110,59,,5,Dresses
1159,235,32,Not sure what body type this suit is designed for,1,Swim
1160,720,40,,5,Lounge
1161,1098,68,,4,Dresses
1162,59,68,,5,Intimates
1163,1060,48,Loved but both in my store had quality issues,4,Pants
1164,1060,62,"Came dirty, but nice fit...",4,Pants
1165,1110,53,,5,Dresses
1166,1082,28,Bright & versatile,5,Dresses
1167,1060,41,,3,Pants
1168,1060,38,,5,Pants
1169,1060,46,Feminine,5,Pants
1170,1042,49,Love these!,4,Pants
1171,1060,56,,5,Pants
1172,1060,37,Super cute. pockets would be nice,4,Pants
1173,1110,23,Prettier in person,5,Dresses
1174,1060,38,,3,Pants
1175,235,28,,2,Swim
1176,1072,29,"Pretty, but not great",3,Dresses
1177,1094,53,Beautiful summer dress,4,Dresses
1178,1204,39,Comfy and cute pants,5,Pants
1179,1204,39,Very comfortable/relaxed,4,Pants
1180,1082,31,Finally found my staple summer dress!,5,Dresses
1181,1072,43,Awkward,3,Dresses
1182,1060,21,,3,Pants
1183,1098,54,,4,Dresses
1184,1060,55,So flattering!,5,Pants
1185,1060,63,Why is it so big?,3,Pants
1186,1060,66,,4,Pants
1187,1060,27,Not what i expected,3,Pants
1188,1060,85,"Beautiful, flattering, but runs large",5,Pants
1189,1060,64,Adorable,5,Pants
